test_id,num_points,grid_size,cockayne_steiner,geosteiner_steiner,flute_steiner,cockayne_wirelength,geosteiner_wirelength,flute_wirelength,cockayne_time,geosteiner_time,flute_time
364,10,8524,8,8,8,24525,24525,24525,0.032469,0.000363,4e-06
365,10,9062,8,8,8,18898,18898,18898,0.025411,0.000155,5e-06
366,10,9442,8,8,8,27333,27333,27333,0.031333,0.000177,4e-06
367,10,9440,8,8,8,25072,25072,25072,0.026568,0.000107,4e-06
368,10,8514,8,8,8,23966,23966,23966,0.029186,0.000165,4e-06
369,10,8486,8,8,8,20654,20654,20654,0.026286,0.000103,4e-06
370,10,8950,8,8,8,25683,25683,25683,0.028866,0.000175,4e-06
371,10,7642,8,8,8,21235,21235,21235,0.023062,0.00013,4e-06
372,10,9378,8,8,8,24632,24632,24632,0.01821,0.000183,9e-06
373,10,7995,8,8,8,20903,20903,20903,0.037542,0.000307,4e-06
374,10,9274,8,8,8,25410,25410,25410,0.034413,0.000157,4e-06
375,10,9664,8,8,8,26829,26829,26829,0.027589,0.000182,5e-06
376,10,9280,8,8,8,21917,21917,21917,0.02093,0.00012,5e-06
377,10,8455,8,8,8,21208,21208,21208,0.022898,0.000112,5e-06
378,10,8892,8,8,8,25585,25585,25585,0.029015,0.000338,4e-06
379,10,9315,8,8,8,22337,22337,22337,0.028545,0.000152,5e-06
380,10,8398,8,8,8,22704,22704,22704,0.017028,0.000126,5e-06
381,10,8999,8,8,8,25491,25491,25491,0.035044,0.000126,5e-06
382,10,8559,8,8,8,18407,18407,18407,0.015623,0.000174,1e-06
383,10,9141,8,8,8,21955,21955,21955,0.026473,0.000194,5e-06
384,10,8515,8,8,8,20665,20665,20665,0.026115,0.000191,5e-06
385,10,8580,8,8,8,22797,22797,22797,0.028172,0.000121,5e-06
386,10,8073,8,8,8,24201,24201,24201,0.033648,0.000297,4e-06
387,10,7712,8,8,8,20827,20827,20827,0.026765,0.00012,2e-06
388,10,8509,8,8,8,24886,24886,24886,0.03207,0.000108,4e-06
389,10,8593,8,8,8,28685,28685,28685,0.032322,0.00015,4e-06
390,10,9328,9,8,8,23602,23602,23602,0.03353,0.000301,4e-06
391,10,9213,8,8,8,23469,23469,23469,0.015843,7.9e-05,6e-06
392,10,9479,8,8,8,25980,25980,25980,0.021015,0.000116,5e-06
393,10,9343,9,8,8,26339,26339,26339,0.024903,0.00018,5e-06
394,10,9795,8,8,8,28565,28565,28565,0.030482,0.000153,4e-06
395,10,7459,8,8,8,15709,15709,15709,0.024317,0.000179,5e-06
396,10,8688,8,8,8,23563,23563,23563,0.026405,0.000209,5e-06
397,10,9297,8,8,8,27214,27214,27214,0.031378,0.000356,5e-06
398,10,6790,8,8,8,19748,19748,19748,0.031219,0.000201,5e-06
399,10,9413,9,8,8,25827,25827,25827,0.036117,0.000183,6e-06
400,10,9085,8,8,8,22138,22138,22138,0.029331,0.00016,4e-06
401,10,8332,8,8,8,23911,23911,23911,0.027416,0.000106,5e-06
402,10,9444,8,8,8,26519,26519,26519,0.033314,0.000142,4e-06
403,10,8521,8,8,8,23930,23930,23930,0.037483,0.000148,5e-06
404,10,9038,8,8,8,25215,25215,25215,0.028974,0.000199,5e-06
405,10,8613,8,8,8,26445,26445,26445,0.033782,0.000186,5e-06
406,10,8563,8,8,8,25066,25066,25066,0.033363,0.000191,9e-06
407,10,9480,8,8,8,25743,25743,25743,0.029206,0.000265,5e-06
408,10,6607,7,7,8,19158,19158,19158,0.027113,0.000221,4e-06
409,10,9520,8,8,8,23288,23288,23288,0.023402,0.000219,3e-06
410,10,9429,8,8,8,23941,23941,23941,0.034902,0.000136,4e-06
411,10,9329,8,8,8,27395,27395,27395,0.037509,0.000201,5e-06
412,10,8915,8,8,8,25231,25231,25231,0.029619,0.000107,4e-06
413,10,8590,8,8,8,23998,23998,23998,0.02043,9.9e-05,4e-06
414,10,7026,8,8,8,17623,17623,17623,0.027684,0.000106,4e-06
415,10,8841,8,8,8,24534,24534,24534,0.031551,0.000263,3e-06
416,10,8818,8,8,8,22246,22246,22246,0.027953,0.000177,4e-06
417,10,9099,8,8,8,22940,22940,22940,0.022517,0.000181,1e-06
418,10,8580,7,7,8,24004,24004,24004,0.019255,0.00014,4e-06
419,10,9811,8,8,8,25492,25492,25492,0.026866,0.000166,3e-06
420,10,9035,8,8,8,25081,25081,25081,0.03973,0.000124,5e-06
421,10,7850,8,8,8,23102,23102,23102,0.039694,0.000238,5e-06
422,10,9447,8,8,8,27388,27388,27388,0.026949,0.000236,5e-06
423,10,8180,8,8,8,20901,20901,20901,0.024777,0.000118,3e-06
424,10,8578,8,8,8,25046,25046,25046,0.020412,0.000119,4e-06
425,10,9174,8,8,8,20410,20410,20410,0.01568,0.000227,1e-06
426,10,7860,8,8,8,21608,21608,21608,0.034693,0.000179,5e-06
427,10,8790,8,8,8,23510,23510,23510,0.022994,0.000102,5e-06
428,10,8794,8,8,8,25139,25139,25139,0.029295,0.00014,4e-06
429,10,9199,8,8,8,24964,24964,24964,0.025676,0.000207,4e-06
430,10,7895,8,8,8,22394,22394,22394,0.030607,0.000114,9e-06
431,10,9082,8,8,8,24953,24953,24953,0.025284,0.000136,4e-06
432,10,9730,8,8,8,24594,24594,24594,0.021625,0.000189,1e-06
433,10,9828,8,8,8,25980,25980,25980,0.02394,0.000156,4e-06
434,10,8754,8,8,8,24022,24022,24022,0.038351,0.0002,5e-06
435,10,8100,8,8,8,24487,24487,24487,0.027551,0.000218,4e-06
436,10,9847,8,8,8,28061,28061,28061,0.028047,0.000137,4e-06
437,10,9690,8,8,8,26901,26901,26901,0.039241,0.00021,5e-06
438,10,9669,8,8,8,27560,27560,27560,0.018705,0.000103,4e-06
439,10,8810,8,8,8,24885,24885,24885,0.022997,9.6e-05,5e-06
440,10,7643,8,8,8,21848,21848,21848,0.032397,0.000114,5e-06
441,10,8547,8,8,8,22251,22251,22251,0.025172,0.000173,4e-06
442,10,7203,8,8,8,21992,21992,21992,0.022705,0.000163,2e-06
443,10,9557,8,8,8,26055,26055,26055,0.029463,9.5e-05,5e-06
444,10,8957,8,8,8,26697,26697,26697,0.026879,0.000393,5e-06
445,10,9330,8,8,8,23741,23741,23741,0.026176,0.000178,6e-06
446,10,8658,8,8,8,25200,25200,25200,0.038683,0.000136,4e-06
447,10,7873,8,8,8,19919,19919,19919,0.030806,0.000174,4e-06
448,10,9213,8,8,8,24915,24915,24915,0.033488,0.000214,4e-06
449,10,8091,8,8,8,22718,22718,22718,0.02254,0.000108,4e-06
450,10,9857,8,8,8,24903,24903,24903,0.028196,0.00014,5e-06
451,10,9756,8,8,8,24034,24034,24034,0.032783,0.00026,1e-06
452,10,9362,8,8,8,22486,22486,22486,0.02414,0.000283,5e-06
453,10,9284,8,8,8,22394,22394,22394,0.022386,0.000155,1e-06
454,10,8620,8,8,8,20659,20659,20659,0.032933,0.000174,1e-05
455,10,7662,8,8,8,18989,18989,18989,0.040117,0.000124,5e-06
456,10,9551,8,8,8,26929,26929,26929,0.024929,0.00018,2e-06
457,10,8690,8,8,8,21019,21019,21019,0.02819,0.000219,4e-06
458,10,8861,8,8,8,28724,28724,28724,0.043171,0.000299,5e-06
459,10,9077,8,8,8,25152,25152,25152,0.034464,0.000202,4e-06
460,10,9498,8,8,8,24032,24032,24032,0.026386,0.000149,2e-06
461,10,9746,8,8,8,26537,26537,26537,0.031031,0.00099,4e-06
462,10,9836,8,8,8,25177,25177,25177,0.022323,0.000162,4e-06
463,10,9393,8,8,8,27088,27088,27088,0.03802,0.000267,5e-06
464,10,9459,8,8,8,26122,26122,26122,0.037451,0.000229,6e-06
465,10,7235,8,8,8,19042,19042,19042,0.025303,0.000163,4e-06
466,10,9410,8,8,8,23557,23557,23557,0.039475,0.00023,4e-06
467,10,7037,8,8,8,18716,18716,18716,0.035618,0.00019,3e-06
468,10,8104,8,8,8,15964,15964,15964,0.028871,0.000708,5e-06
469,10,8795,8,8,8,25653,25653,25653,0.026842,0.000194,4e-06
470,10,7923,8,8,8,23819,23819,23819,0.029062,0.000173,4e-06
471,10,8937,8,8,8,20088,20088,20088,0.038395,0.000187,5e-06
472,10,8629,8,8,8,22729,22729,22729,0.025464,0.000182,5e-06
473,10,9332,8,8,8,24650,24650,24650,0.02579,0.000258,5e-06
474,10,9113,8,8,8,25007,25007,25007,0.025132,0.000196,5e-06
475,10,8481,8,8,8,20316,20316,20316,0.020757,0.000104,5e-06
476,10,8285,8,8,8,24159,24159,24159,0.03129,0.000165,5e-06
477,10,9939,8,8,8,26651,26651,26651,0.030594,0.00021,5e-06
478,10,8478,8,8,8,23295,23295,23295,0.037446,0.000824,5e-06
479,10,8645,8,7,8,21967,21967,21967,0.037194,0.000158,4e-06
480,10,9367,8,8,8,25334,25334,25334,0.033617,0.000224,4e-06
481,10,9465,8,8,8,19078,19078,19078,0.035116,0.000102,4e-06
482,10,9205,8,8,8,24919,24919,24919,0.02591,0.000159,6e-06
483,10,8287,8,8,8,22422,22422,22422,0.029581,0.000174,4e-06
484,10,9086,8,8,8,24317,24317,24317,0.031745,0.000143,4e-06
485,10,9688,8,8,8,22793,22793,22793,0.029051,0.000217,4e-06
486,10,8967,8,8,8,23896,23896,23896,0.029809,0.000161,4e-06
487,10,8869,8,8,8,22767,22767,22767,0.039712,0.000255,5e-06
488,10,9809,8,8,8,24270,24270,24270,0.02561,0.000129,4e-06
489,10,9604,8,8,8,24028,24028,24028,0.021367,0.000713,2e-06
490,10,9044,8,8,8,23215,23215,23215,0.029389,0.000169,6e-06
491,10,9602,8,8,8,23967,23967,23967,0.025068,0.000177,6e-06
492,10,9533,8,8,8,25641,25641,25641,0.023781,0.000235,5e-06
493,10,9133,8,8,8,25935,25935,25935,0.027481,0.000116,4e-06
494,10,8840,8,8,8,24625,24625,24625,0.027098,0.000129,5e-06
495,10,8845,8,8,8,23684,23684,23684,0.027514,0.000193,5e-06
496,10,9440,8,8,8,22060,22060,22060,0.021292,0.000158,2e-06
497,10,8471,8,8,8,21155,21155,21155,0.025498,0.000216,5e-06
498,10,9300,8,8,8,26874,26874,26874,0.029849,0.000181,5e-06
499,10,9679,8,8,8,22308,22308,22308,0.034867,0.000122,4e-06
500,10,7995,8,8,8,20092,20092,20092,0.028628,0.000174,5e-06
501,10,9785,8,8,8,24548,24548,24548,0.028308,0.000126,4e-06
502,10,8906,8,8,8,26339,26339,26339,0.02843,0.001003,4e-06
503,10,9272,8,8,8,24022,24022,24022,0.044028,8.7e-05,4e-06
504,10,9869,8,8,8,22552,22552,22552,0.024025,0.00011,1e-06
505,10,8822,8,8,8,28354,28354,28354,0.031909,0.000101,5e-06
506,10,8701,8,8,8,23052,23052,23052,0.036237,0.0001,5e-06
507,10,8487,8,8,8,16828,16828,16828,0.030484,0.000167,2e-06
508,10,7555,8,8,8,19540,19540,19540,0.040943,0.000148,4e-06
509,10,7817,8,8,8,21248,21248,21248,0.041008,0.000119,4e-06
510,10,9025,8,8,8,24426,24426,24426,0.035326,0.000161,4e-06
511,10,9155,8,8,8,24375,24375,24375,0.047987,0.00015,5e-06
512,10,9325,8,8,8,26331,26331,26331,0.029275,0.000138,4e-06
513,10,8619,8,8,8,22774,22774,22774,0.028704,0.000113,4e-06
514,10,9302,8,8,8,23803,23803,23803,0.029833,0.000294,4e-06
515,10,9633,8,8,8,28854,28854,28854,0.025928,0.000113,4e-06
516,10,8420,8,8,8,16546,16546,16546,0.029152,0.000617,4e-06
517,10,8760,8,8,8,19529,19529,19529,0.018278,0.000147,5e-06
518,10,8443,8,8,8,22641,22641,22641,0.04148,0.000229,4e-06
519,10,8976,8,8,8,23591,23591,23591,0.021546,0.000131,3e-06
520,10,8687,8,8,8,21285,21285,21285,0.033809,0.000145,5e-06
521,10,8923,8,8,8,25765,25765,25765,0.026233,0.000266,4e-06
522,10,9371,8,8,8,22495,22495,22495,0.0254,0.000131,4e-06
523,10,6662,8,8,8,15947,15947,15947,0.040426,0.000143,4e-06
524,10,8527,8,8,8,22140,22140,22140,0.025579,0.00013,4e-06
525,10,8428,8,8,8,26338,26338,26338,0.023967,0.000107,4e-06
526,10,8602,8,8,8,22507,22507,22507,0.032015,0.000183,5e-06
527,10,8945,8,8,8,22053,22053,22053,0.026177,0.000118,5e-06
528,10,9280,8,8,8,19996,19996,19996,0.021363,0.000958,5e-06
529,10,9182,8,8,8,19145,19145,19145,0.028322,0.000221,4e-06
530,10,9643,8,8,8,22555,22555,22555,0.032746,0.000193,4e-06
531,10,8425,8,8,8,21550,21550,21550,0.025607,0.000117,4e-06
532,10,8254,8,8,8,21956,21956,21956,0.020244,0.000156,1e-06
533,10,8716,8,8,8,24076,24076,24076,0.026848,0.00011,4e-06
534,10,7589,8,8,8,20210,20210,20210,0.023378,0.00019,3e-06
535,10,8974,8,8,8,20441,20441,20441,0.039884,0.000287,5e-06
536,10,8409,9,8,8,22754,22754,22754,0.033419,0.000115,4e-06
537,10,8552,8,8,8,21526,21526,21526,0.025306,0.000204,6e-06
538,10,8502,8,8,8,21308,21308,21308,0.026749,0.000157,4e-06
539,10,7960,8,8,8,21849,21849,21849,0.043019,0.000155,4e-06
540,10,8315,9,8,8,23662,23662,23662,0.031162,0.000819,4e-06
541,10,8626,8,8,8,21014,21014,21014,0.033092,0.00016,4e-06
542,10,9452,8,8,8,22116,22116,22116,0.027463,0.000125,2e-06
543,10,9311,8,8,8,24540,24540,24540,0.02666,0.000266,4e-06
544,10,9330,8,8,8,19911,19911,19911,0.030601,0.000235,5e-06
545,10,9216,8,8,8,20773,20773,20773,0.032271,0.000232,4e-06
546,10,8329,8,8,8,23510,23510,23510,0.029124,0.000184,4e-06
547,10,8096,8,8,8,22395,22395,22395,0.028667,0.000175,4e-06
548,10,9569,8,8,8,27754,27754,27754,0.026265,0.000137,5e-06
549,10,9679,8,8,8,29806,29806,29806,0.027757,0.000166,9e-06
550,10,7379,8,8,8,21729,21729,21729,0.0299,0.000195,4e-06
551,10,7921,8,8,8,20285,20285,20285,0.027488,0.000157,1e-06
552,10,7773,8,7,8,23558,23558,23558,0.02684,0.000162,5e-06
553,10,8382,9,8,8,20628,20628,20628,0.031271,0.000147,5e-06
554,10,9639,8,8,8,19755,19755,19755,0.032036,0.000228,5e-06
555,10,9466,8,8,8,22639,22639,22639,0.025776,0.000144,5e-06
556,10,7312,8,8,8,21220,21220,21220,0.023097,0.000123,4e-06
557,10,7526,8,8,8,19631,19631,19631,0.032575,0.00012,4e-06
558,10,9527,8,8,8,26255,26255,26255,0.02974,0.00019,1e-06
559,10,9239,8,8,8,24317,24317,24317,0.028836,0.000159,5e-06
560,10,8959,9,8,8,21631,21631,21631,0.027975,0.000201,2e-06
561,10,9834,8,8,8,24264,24264,24264,0.033319,0.000208,4e-06
562,10,8318,8,8,8,16443,16443,16443,0.027153,0.000148,4e-06
563,10,8148,8,8,8,21603,21603,21603,0.028921,0.000105,3e-06
564,10,9772,8,8,8,23448,23448,23448,0.020628,0.000113,6e-06
565,10,9342,8,8,8,27420,27420,27420,0.034129,0.000961,5e-06
566,10,9602,8,8,8,21048,21048,21048,0.031669,0.0002,5e-06
567,10,7915,8,8,8,23838,23838,23838,0.038619,0.000214,5e-06
568,10,9366,8,8,8,23071,23071,23071,0.032779,0.00012,4e-06
569,10,8849,8,8,8,27102,27102,27102,0.036332,0.000124,5e-06
570,10,9155,8,8,8,22118,22118,22118,0.031473,0.000156,5e-06
571,10,9689,8,8,8,25487,25487,25487,0.025908,0.000168,4e-06
572,10,8236,8,8,8,21710,21710,21710,0.029102,0.000174,4e-06
573,10,9178,8,8,8,21969,21969,21969,0.031217,0.000181,1.9e-05
574,10,8863,8,8,8,21185,21185,21185,0.022651,0.000161,5e-06
575,10,7395,8,8,8,15842,15842,15842,0.018494,0.00012,2e-06
576,10,8097,8,8,8,19783,19783,19783,0.03192,0.000137,5e-06
577,10,9105,9,8,8,24731,24731,24731,0.027325,0.000281,4e-06
578,10,8762,8,8,8,26886,26886,26886,0.030947,0.000175,6e-06
579,10,8956,8,8,8,24194,24194,24194,0.028554,0.000198,5e-06
580,10,8509,8,8,8,21366,21366,21366,0.034123,0.000187,5e-06
581,10,9678,7,8,8,26628,26628,26628,0.023833,0.000207,5e-06
582,10,8816,8,8,8,24950,24950,24950,0.029065,0.000148,4e-06
583,10,9761,8,8,8,25595,25595,25595,0.018581,0.000179,1e-06
584,10,8886,8,8,8,27146,27146,27146,0.02276,0.000119,4e-06
585,10,8872,8,8,8,25073,25073,25073,0.032166,0.000207,5e-06
586,10,9187,8,8,8,23329,23329,23329,0.027939,0.000123,4e-06
587,10,9004,8,8,8,26872,26872,26872,0.026148,0.000114,5e-06
588,10,9516,8,8,8,25871,25871,25871,0.018462,0.000107,4e-06
589,10,8145,8,8,8,21324,21324,21324,0.02139,0.000115,2e-06
590,10,9310,8,8,8,24833,24833,24833,0.02468,0.000176,1e-06
591,10,9572,9,8,8,27240,27240,27240,0.02649,0.000199,4e-06
592,10,9024,8,8,8,25334,25334,25334,0.028658,0.000167,6e-06
593,10,7854,8,8,8,19782,19782,19782,0.03316,0.000126,5e-06
594,10,9106,8,8,8,24968,24968,24968,0.027554,0.000121,5e-06
595,10,8508,8,8,8,27350,27350,27350,0.022708,0.000156,4e-06
596,10,6703,8,8,8,15225,15225,15225,0.036844,0.000216,5e-06
597,10,8853,8,8,8,28269,28269,28368,0.03869,0.000356,7e-06
598,10,8957,8,8,8,26637,26637,26637,0.038584,0.000239,5e-06
599,10,9858,8,8,8,29369,29369,29369,0.031904,0.000206,5e-06
600,10,9468,8,8,8,20042,20042,20042,0.02285,0.000136,1e-06
601,10,9076,8,8,8,21706,21706,21706,0.022776,0.000117,4e-06
602,10,9618,8,8,8,25972,25972,25972,0.030035,0.000183,4e-06
603,10,9867,8,8,8,23878,23878,23878,0.026362,0.000131,4e-06
604,10,6904,8,8,8,17855,17855,17855,0.0283,0.000247,1e-06
605,10,9210,8,8,8,22607,22607,22607,0.027743,0.000191,5e-06
606,10,8776,8,8,8,21695,21695,21695,0.021139,9.7e-05,2e-06
607,10,9366,8,8,8,19113,19113,19113,0.026476,0.000151,5e-06
608,10,8033,8,8,8,23983,23983,23983,0.031828,0.000107,4e-06
609,10,8377,8,8,8,24884,24884,24884,0.031135,0.000159,5e-06
610,10,8990,8,8,8,18877,18877,18877,0.040371,0.000316,6e-06
611,10,9251,8,8,8,26331,26331,26331,0.030163,0.000312,5e-06
612,10,9321,8,8,8,24591,24591,24591,0.028281,0.000155,4e-06
613,10,8885,8,8,8,23488,23488,23488,0.026309,9.8e-05,5e-06
614,10,8238,8,8,8,24410,24410,24410,0.030572,0.00021,5e-06
615,10,9659,8,8,8,22538,22538,22538,0.026525,0.00013,4e-06
616,10,9462,8,8,8,25511,25511,25511,0.027056,0.000217,2e-06
617,10,8509,8,8,8,20971,20971,20971,0.031422,0.000102,5e-06
618,10,9661,8,8,8,24033,24033,24033,0.023757,0.000281,1e-06
619,10,9791,8,8,8,22766,22766,22766,0.031907,0.000115,4e-06
620,10,8933,8,8,8,21179,21179,21179,0.02191,0.00019,4e-06
621,10,9732,8,8,8,23907,23907,23907,0.025653,0.000154,2e-06
622,10,9099,8,8,8,25042,25042,25042,0.031116,0.000135,5e-06
623,10,9823,8,8,8,22927,22927,22927,0.034475,0.000168,4e-06
624,10,9125,8,8,8,25469,25469,25469,0.024047,0.000143,4e-06
625,10,8592,8,8,8,22596,22596,22596,0.023646,9.6e-05,4e-06
626,10,8624,8,8,8,24953,24953,24953,0.039067,7.6e-05,4e-06
627,10,8199,8,8,8,22001,22001,22001,0.027308,0.000243,5e-06
628,10,9328,8,8,8,20795,20795,20795,0.012565,8.3e-05,2e-06
629,10,9373,8,8,8,24254,24254,24254,0.027643,0.00018,4e-06
630,10,9064,8,8,8,23008,23008,23008,0.019017,0.000163,1e-06
631,10,8152,8,8,8,21372,21372,21372,0.021669,0.000119,4e-06
632,10,9354,8,8,8,19096,19096,19096,0.019149,0.00011,1e-06
633,10,8983,8,8,8,17611,17611,17611,0.020694,0.000108,2e-06
634,10,8670,8,8,8,22942,22942,22942,0.027221,0.000156,4e-06
635,10,9883,8,8,8,27874,27874,27874,0.024827,0.000108,2e-06
636,10,8730,8,8,8,24407,24407,24407,0.021318,0.000138,6e-06
637,10,8050,9,8,8,22298,22298,22298,0.02937,9.4e-05,6e-06
638,10,7366,8,8,8,20575,20575,20575,0.027068,0.000209,4e-06
639,10,9363,8,8,8,23625,23625,23625,0.024083,0.000167,4e-06
640,10,8864,8,8,8,22608,22608,22608,0.019086,0.000122,1e-06
641,10,9733,8,8,8,27621,27621,27621,0.026386,0.000299,4e-06
642,10,9143,8,8,8,26232,26232,26232,0.020324,0.000165,5e-06
643,10,9639,8,8,8,26957,26957,27453,0.038501,0.000166,5e-06
644,10,8525,8,8,8,21005,21005,21005,0.035217,0.000134,2e-06
645,10,8762,8,8,8,21298,21298,21298,0.03312,0.000246,5e-06
646,10,9142,8,8,8,23030,23030,23030,0.026259,0.000246,4e-06
647,10,8124,8,8,8,21075,21075,21075,0.030768,0.000233,6e-06
648,10,9187,8,8,8,26128,26128,26128,0.025909,0.00017,4e-06
649,10,8743,8,8,8,22604,22604,22604,0.03105,0.000151,4e-06
650,10,8762,8,8,8,21167,21167,21167,0.028857,0.000117,5e-06
651,10,8936,8,8,8,26109,26109,26109,0.020096,0.000127,5e-06
652,10,9419,8,8,8,26206,26206,26206,0.026431,0.000186,4e-06
653,10,5635,8,8,8,13296,13296,13296,0.027291,0.000148,4e-06
654,10,8252,8,8,8,21967,21967,21967,0.027565,0.000114,4e-06
655,10,8869,8,8,8,20817,20817,20817,0.028759,0.000115,4e-06
656,10,9378,8,8,8,21235,21235,21235,0.036822,0.000241,4e-06
657,10,9448,8,8,8,22764,22764,22764,0.027406,0.000186,1e-06
658,10,9372,8,8,8,23146,23146,23146,0.027079,0.000153,4e-06
659,10,8822,9,8,8,23149,23149,23149,0.037263,0.0002,4e-06
660,10,7607,8,8,8,21598,21598,21598,0.033741,0.000216,4e-06
661,10,7734,8,7,8,20416,20416,20416,0.027548,0.000219,4e-06
662,10,7457,8,8,8,18805,18805,18805,0.019871,0.000138,3e-06
663,10,9157,8,8,8,26115,26115,26115,0.027871,0.000172,5e-06
664,10,7341,8,8,8,19805,19805,19805,0.029156,0.000129,4e-06
665,10,8848,8,8,8,24791,24791,24791,0.031673,0.000213,6e-06
666,10,7801,8,8,8,15944,15944,15944,0.034714,0.000215,5e-06
667,10,9195,8,8,8,21798,21798,21798,0.031187,9.8e-05,5e-06
668,10,9575,8,8,8,25214,25214,25214,0.028215,0.000125,9e-06
669,10,7522,8,8,8,22789,22789,22789,0.028777,0.000281,4e-06
670,10,7518,8,8,8,23971,23971,23971,0.031041,0.00013,5e-06
671,10,8870,8,8,8,28339,28339,28339,0.055931,0.000172,6e-06
672,10,8835,8,8,8,23730,23730,23730,0.02926,0.000188,5e-06
673,10,9580,8,8,8,24157,24157,24157,0.030018,0.000212,5e-06
674,10,8877,8,8,8,25492,25492,25492,0.036641,0.00014,5e-06
675,10,9340,8,8,8,30688,30688,30884,0.031147,0.000262,4e-06
676,10,9744,8,8,8,25983,25983,25983,0.036843,0.000207,5e-06
677,10,9094,9,8,8,24286,24286,24286,0.031051,0.00017,4e-06
678,10,9852,8,8,8,24538,24538,24538,0.027894,0.000174,4e-06
679,10,9005,8,8,8,21173,21173,21173,0.030828,0.000259,1e-06
680,10,9431,8,8,8,20535,20535,20535,0.031466,0.000179,5e-06
681,10,8516,8,8,8,26132,26132,26132,0.028887,0.00016,4e-06
682,10,9300,8,8,8,21888,21888,21888,0.029497,0.000112,2e-06
683,10,8747,8,8,8,22110,22110,22110,0.021024,0.000166,2e-06
684,10,9024,8,8,8,24303,24303,24303,0.026579,0.000234,2e-06
685,10,7505,8,8,8,18555,18555,18555,0.033556,0.000209,5e-06
686,10,9116,8,8,8,23839,23839,23851,0.035561,0.000142,4e-06
687,10,7848,8,8,8,19210,19210,19210,0.020746,0.000296,1e-06
688,10,8809,8,8,8,24341,24341,24341,0.019762,0.000154,1e-06
689,10,9156,8,8,8,20909,20909,20909,0.031987,0.000127,4e-06
690,10,7692,8,8,8,17885,17885,17885,0.016671,0.000128,1e-06
691,10,8818,8,8,8,19320,19320,19320,0.029046,0.000211,4e-06
692,10,9768,8,8,8,24457,24457,24457,0.022391,0.000148,1e-05
693,10,9395,8,8,8,24085,24085,24085,0.035254,0.00023,4e-06
694,10,8747,8,8,8,23575,23575,23575,0.031056,0.000112,1e-06
695,10,9560,8,8,8,23296,23296,23296,0.032664,0.000163,4e-06
696,10,9212,9,8,8,21459,21459,21459,0.037181,0.000286,4e-06
697,10,7839,8,8,8,22200,22200,22200,0.02798,0.000148,4e-06
698,10,7897,8,8,8,22388,22388,22388,0.030676,0.000229,4e-06
699,10,8435,8,8,8,22289,22289,22289,0.032417,0.000119,5e-06
700,10,8830,8,8,8,21996,21996,21996,0.03927,0.000257,5e-06
701,10,9458,8,8,8,26067,26067,26067,0.027811,0.000118,5e-06
702,10,9379,8,8,8,26557,26557,26557,0.025033,0.000108,5e-06
703,10,9348,8,8,8,25102,25102,25102,0.030329,0.000134,5e-06
704,10,8528,8,8,8,22726,22726,23013,0.027485,0.000197,4e-06
705,10,9867,8,8,8,25315,25315,25315,0.033409,0.000122,5e-06
706,10,7819,8,8,8,22550,22550,22550,0.026959,0.001256,4e-06
707,10,8791,8,8,8,24447,24447,24447,0.037795,0.000127,5e-06
708,10,8408,8,8,8,25543,25543,25543,0.031822,0.000268,5e-06
709,10,8832,8,8,8,22317,22317,22317,0.025924,0.000136,1e-06
710,10,7063,8,8,8,18840,18840,18840,0.027376,0.000104,5e-06
711,10,9365,8,8,8,20906,20906,20906,0.030884,0.00016,5e-06
712,10,9241,8,8,8,29871,29871,29871,0.027507,0.001319,4e-06
713,10,8329,8,8,8,19182,19182,19182,0.031225,0.000204,5e-06
714,10,8452,8,8,8,26520,26520,26520,0.031587,0.000122,2e-06
715,10,8284,8,8,8,16858,16858,16858,0.03586,0.000536,5e-06
716,10,9606,8,8,8,29851,29851,29851,0.042934,0.000101,1e-05
717,10,9249,8,8,8,25646,25646,25646,0.036916,0.000247,4e-06
718,10,9379,8,8,8,25600,25600,25600,0.027127,0.000246,5e-06
719,10,8442,8,8,8,22256,22256,22256,0.038455,0.00032,5e-06
720,10,8451,9,8,8,23253,23253,23253,0.035931,0.000187,5e-06
721,10,9176,8,8,8,19416,19416,19416,0.019676,9.2e-05,2e-06
722,10,7779,8,8,8,17562,17562,17562,0.015446,0.000161,1e-06
723,10,9608,8,8,8,25851,25851,25851,0.032365,0.000148,4e-06
724,10,9280,8,8,8,25127,25127,25127,0.022964,9.6e-05,4e-06
725,10,8271,8,8,8,22700,22700,22700,0.038096,0.000263,5e-06
726,10,9094,8,8,8,22893,22893,22893,0.023786,0.00014,3e-06
727,10,7548,8,8,8,17244,17244,17244,0.037378,0.000226,1e-06
728,10,6707,8,8,8,15103,15103,15103,0.027537,0.00016,4e-06
729,10,9300,8,8,8,24648,24648,24648,0.036961,0.000271,5e-06
730,10,9444,8,8,8,24283,24283,24283,0.021044,0.000103,4e-06
731,10,7302,8,8,8,16779,16779,16779,0.023269,0.000189,1e-06
732,10,9551,8,8,8,25045,25045,25045,0.018674,0.000126,1e-06
733,10,9159,8,8,8,27262,27262,27262,0.036168,0.000207,5e-06
734,10,8901,8,8,8,26132,26132,26132,0.030138,0.000141,5e-06
735,10,8349,8,8,8,20476,20476,20476,0.030741,0.000216,3e-06
736,10,9634,8,8,8,22673,22673,22673,0.030853,0.000285,4e-06
737,10,9197,8,8,8,20591,20591,20591,0.030684,0.000171,6e-06
738,10,8733,8,8,8,25363,25363,25363,0.03401,0.000202,8e-06
